invoice_and_item_number,date,store_number,store_name,address,city,zip_code,store_location,county_number,county,category,category_name,vendor_number,vendor_name,item_number,item_description,pack,bottle_volume_ml,state_bottle_cost,state_bottle_retail,bottles_sold,sale_dollars,volume_sold_liters,volume_sold_gallons;;,cluster
INV-33200600021,2021-01-04,6092,A&S Food and Gas / Davenport,2365 Rockingham Rd,Davenport,52802.0,POINT (-90.612456 41.514587),82.0,SCOTT,1011200.0,Straight Bourbon Whiskies,259.0,Heaven Hill Brands,17956.0,Evan Williams Black,12.0,750.0,8.0,12.0,12.0,144.0,9.0,2.37;;,0.0
INV-33181600007,2021-01-04,4640,Mart Stop #1 / Davenport,3527 Spring St,Davenport,52807.0,POINT (-90.547751 41.5563),82.0,SCOTT,1031100.0,American Vodkas,205.0,E & J Gallo Winery,36968.0,New Amsterdam 80prf,24.0,375.0,3.5,5.25,24.0,126.0,9.0,2.37;;,0.0
INV-33203200027,2021-01-04,2550,Hy-Vee Food Store / Osceola,510 West Mclane,Osceola,50213.0,POINT (-93.77321 41.030569),20.0,CLARKE,1091200.0,Neutral Grain Spirits,384.0,PIEDMONT DISTILLERS INC,76032.0,Midnight Moon Original,6.0,750.0,11.5,17.25,6.0,103.5,4.5,1.18;;,1.0
INV-33184500020,2021-01-04,4658,Casey's General Store #3027 / Iowa Falls,904 Washington Ave,Iowa Falls,50126.0,POINT (-93.26836500000002 42.519634),42.0,HARDIN,1062200.0,White Rum,35.0,BACARDI USA INC,43126.0,Bacardi Superior,12.0,750.0,8.26,12.39,24.0,297.36,18.0,4.75;;,3.0
"INV-33199400003,2021-01-04,4949,River Drive Smoke Shop,""828, W River Dr"",Davenport,52802.0,POINT (-90.585656 41.520238),82,SCOTT,1031100.0,American Vodkas,300.0,McCormick Distilling Co.,36908,McCormick 80prf Vodka PET,6,1750,7.47,11.21,6,67.26,10.5,2.77;;,,,,,,,,,,,,,,,,,,,,,,,,";;
INV-33170400191,2021-01-04,2552,Hy-Vee Food Store #3 / Cedar Rapids,20 Wilson Avenue West,Cedar Rapids,52404.0,POINT (-91.658577 41.955859),57.0,LINN,1031100.0,American Vodkas,255.0,Infinium Spirits,37886.0,Seagrams Extra Smooth Vodka,12.0,750.0,5.38,8.07,4.0,32.28,3.0,0.79;;,0.0
INV-33175100024,2021-01-04,2619,Hy-Vee Wine and Spirits / WDM,1725  74th St,West Des Moines,50266.0,POINT (-93.808855 41.598515),77.0,POLK,1032100.0,Imported Vodkas,35.0,BACARDI USA INC,34423.0,Grey Goose,12.0,375.0,9.25,13.88,3.0,41.64,1.12,0.29;;,1.0
INV-33181800080,2021-01-04,2614,Hy-Vee #3 Food & Drugstore / Davenport,1823 E Kimberly Rd,Davenport,52807.0,POINT (-90.548919 41.55678100000001),82.0,SCOTT,1082000.0,Imported Cordials & Liqueurs,322.0,Prestige Wine & Spirits Group,65144.0,Il Tramonto Limoncello,6.0,750.0,10.5,15.75,6.0,94.5,4.5,1.18;;,0.0
"INV-33201200046,2021-01-04,4967,Jeff's Market / Blue Grass,""102, W Mayne St"",Blue Grass,52726.0,POINT (-90.766126 41.509119),82,SCOTT,1041100.0,American Dry Gins,434.0,LUXCO INC,31656,Paramount Gin,12,750,3.4,5.1,1,5.1,0.75,0.19;;,,,,,,,,,,,,,,,,,,,,,,,,";;
INV-33179000001,2021-01-04,6060,A to Z Liquor / Cherokee,114 S 2nd St,Cherokee,51012.0,POINT (-95.55132 42.749013),18.0,CHEROKEE,1012100.0,Canadian Whiskies,85.0,Brown Forman Corp.,12476.0,Canadian Mist Whisky PET,12.0,750.0,5.44,8.16,4.0,32.64,3.0,0.79;;,1.0
INV-33179200014,2021-01-04,5441,Liquor on the Corner,300 East Main,Cherokee,51012.0,POINT (-95.547298 42.749597),18.0,CHEROKEE,1012100.0,Canadian Whiskies,260.0,DIAGEO AMERICAS,11297.0,Crown Royal,12.0,1000.0,18.89,28.34,12.0,340.08,12.0,3.17;;,1.0
INV-33172500002,2021-01-04,5651,Super Quick Mart / Windsor Heights,7690 Hickman Rd,Windsor Heights,50324.0,POINT (-93.72238 41.614669),77.0,Polk,1031200.0,American Flavored Vodka,205.0,E & J Gallo Winery,39423.0,New Amsterdam Pink Whitney,12.0,1000.0,7.33,11.0,12.0,132.0,12.0,3.17;;,1.0
INV-33170000006,2021-01-04,5533,Fareway Stores #183 / Fleur,4313 Fleur Dr,Des Moines,50321.0,POINT (-93.644925 41.545286),77.0,POLK,1011100.0,Blended Whiskies,297.0,Laird & Company,23828.0,Five Star,6.0,1750.0,7.62,11.43,6.0,68.58,10.5,2.77;;,1.0
INV-33180100032,2021-01-04,5326,Als Liquor,215 W. Milwaukee Ave,Storm Lake,50588.0,POINT (-95.202405 42.647492),11.0,BUENA VIST,1022200.0,100% Agave Tequila,370.0,PERNOD RICARD USA,88185.0,Olmeca Altos Plata,24.0,375.0,7.49,11.24,6.0,67.44,2.25,0.59;;,1.0
INV-33194400007,2021-01-04,4070,Grieder Beverage Depot,708  13th St,Belle Plaine,52208.0,POINT (-92.278 41.897054),6.0,BENTON,1031200.0,American Flavored Vodka,434.0,LUXCO INC,76669.0,Pearl Vanilla Bean,12.0,750.0,7.0,10.5,2.0,21.0,1.5,0.39;;,3.0
INV-33187000026,2021-01-04,5206,Brothers Market  /  Grundy Center,1400 G  Ave,Grundy Center,50638.0,POINT (-92.782283 42.36157),38.0,GRUNDY,1041100.0,American Dry Gins,55.0,SAZERAC NORTH AMERICA,30058.0,Fleischmanns Gin,6.0,1750.0,6.5,9.75,2.0,19.5,3.5,0.92;;,3.0
"INV-33186000009,2021-01-04,4945,Osage Liquors,""508, Main St"",Osage,50461.0,POINT (-92.814028 43.284116),66,MITCHELL,1012100.0,Canadian Whiskies,395.0,PROXIMO,14210,Pendleton Midnight,12,750,19.8,29.7,1,29.7,0.75,0.19;;,,,,,,,,,,,,,,,,,,,,,,,,";;
INV-33196200072,2021-01-04,2649,Hy-Vee #3 / Dubuque,400 Locust St,Dubuque,52001.0,POINT (-90.666497 42.49721900000001),31.0,DUBUQUE,1042100.0,Imported Dry Gins,35.0,BACARDI USA INC,28236.0,Bombay Sapphire Gin,12.0,750.0,13.5,20.25,2.0,40.5,1.5,0.39;;,2.0
"INV-33172100032,2021-01-04,5207,Jim's Foods  /  Cedar Rapids,""812, Sixth  St SW"",Cedar Rapids,52404.0,POINT (-91.67707300000001 41.968016000000006),57,LINN,1011100.0,Blended Whiskies,297.0,Laird & Company,23824,Five Star,24,375,2.09,3.14,24,75.36,9,2.37;;,,,,,,,,,,,,,,,,,,,,,,,,";;
INV-33170300033,2021-01-04,2647,Hy-Vee #7 / Cedar Rapids,5050 Edgewood Rd,Cedar Rapids,52411.0,POINT (-91.701581 42.030129),57.0,LINN,1041100.0,American Dry Gins,370.0,PERNOD RICARD USA,32237.0,Seagrams Extra Dry Gin,12.0,1000.0,7.99,11.99,3.0,35.97,3.0,0.79;;,0.0
INV-33176600008,2021-01-04,5058,Kum & Go #542 / Urbandale,11989 Hickman Rd,Urbandale,50323.0,POINT (-93.781444 41.614946),77.0,POLK,1012100.0,Canadian Whiskies,260.0,DIAGEO AMERICAS,11290.0,Crown Royal Mini,10.0,50.0,7.35,11.03,3.0,33.09,0.15,0.03;;,1.0
INV-33184300048,2021-01-04,2539,Hy-Vee Food Store / Iowa Falls,640 S. Oak,Iowa Falls,50126.0,POINT (-93.262364 42.508752),42.0,HARDIN,1012100.0,Canadian Whiskies,259.0,Heaven Hill Brands,11588.0,Black Velvet Reserve,6.0,1750.0,12.99,19.49,6.0,116.94,10.5,2.77;;,3.0
INV-33173900043,2021-01-04,4068,Sa Petro Mart,136  1ST ST,West Des Moines,50265.0,POINT (-93.703344 41.570743),77.0,POLK,1012100.0,Canadian Whiskies,260.0,DIAGEO AMERICAS,10807.0,Crown Royal Regal Apple,12.0,750.0,15.59,23.39,3.0,70.17,2.25,0.59;;,1.0
INV-33182900010,2021-01-04,4969,Lake Liquors Wine and Spirits,910 N 8th St W,Clear Lake,50428.0,POINT (-93.396651 43.142775),17.0,CERRO GORD,1011200.0,Straight Bourbon Whiskies,260.0,DIAGEO AMERICAS,17088.0,Bulleit Bourbon Frontier Whiskey,6.0,1750.0,27.5,41.25,6.0,247.5,10.5,2.77;;,0.0
INV-33176400024,2021-01-04,3871,Target Store T-0069 / Wdm,1800  35th St,West Des Moines,50266.0,POINT (-93.75199800000001 41.598813),77.0,POLK,1081300.0,American Cordials & Liqueur,322.0,Prestige Wine & Spirits Group,75210.0,Kinky Pink,6.0,750.0,10.0,15.0,6.0,90.0,4.5,1.18;;,1.0
INV-33181100069,2021-01-04,2670,Hy-Vee Food Store / Coralville,2004 8th  St,Coralville,52241.0,POINT (-91.591868 41.682337000000004),52.0,JOHNSON,1082200.0,Imported Schnapps,421.0,SAZERAC COMPANY  INC,65066.0,Goldschlager Cinnamon Schnapps,12.0,750.0,13.0,19.5,12.0,234.0,9.0,2.37;;,3.0
INV-33198200026,2021-01-04,3776,Wal-Mart 5115 / Davenport,3101 West Kimberly Rd,Davenport,52806.0,POINT (-90.620069 41.559268),82.0,SCOTT,1071100.0,Cocktails /RTD,395.0,PROXIMO,58886.0,Jose Cuervo Authentic Light White Peach Margarita,6.0,1750.0,8.74,13.11,6.0,78.66,10.5,2.77;;,0.0
INV-33181800112,2021-01-04,2614,Hy-Vee #3 Food & Drugstore / Davenport,1823 E Kimberly Rd,Davenport,52807.0,POINT (-90.548919 41.55678100000001),82.0,SCOTT,1081200.0,Cream Liqueurs,300.0,McCormick Distilling Co.,68611.0,McCormick Irish Cream,12.0,750.0,6.66,9.99,12.0,119.88,9.0,2.37;;,0.0
INV-33193600045,2021-01-04,5176,Smokin' Joe's #15 Tobacco and Liquor Outlet,455 Edgewood Rd NW,Cedar Rapids,52405.0,POINT (-91.715903 41.97805),57.0,LINN,1081300.0,American Cordials & Liqueur,322.0,Prestige Wine & Spirits Group,75208.0,Kinky Pink Mini,6.0,50.0,4.84,7.26,2.0,14.52,0.1,0.02;;,0.0
"INV-33201000070,2021-01-04,2554,Hy-Vee Food Store / Davenport,3019 Rockingham Road,Davenport,52802.0,POINT (-90.620725 41.510523),82,SCOTT,1082000.0,Imported Cordials & Liqueurs,192.0,""Mast-Jagermeister US, Inc"",65256,Jagermeister Liqueur,12,750,13,19.5,12,234,9,2.37;;,,,,,,,,,,,,,,,,,,,,,,,,";;
INV-33180100091,2021-01-04,5326,Als Liquor,215 W. Milwaukee Ave,Storm Lake,50588.0,POINT (-95.202405 42.647492),11.0,BUENA VIST,1701100.0,Temporary & Specialty Packages,205.0,E & J Gallo Winery,101028.0,RumHaven VAP,6.0,750.0,8.5,12.75,6.0,76.5,4.5,1.18;;,1.0
INV-33172200076,2021-01-04,2509,Hy-Vee / Drugtown #1 / Cedar Rapids,1520 6th St SW,Cedar Rapids,52404.0,POINT (-91.67706 41.962419),57.0,LINN,1081400.0,American Schnapps,65.0,Jim Beam Brands,82607.0,Dekuyper Sour Apple Pucker,12.0,1000.0,7.87,11.81,3.0,35.43,3.0,0.79;;,0.0
"INV-33180400001,2021-01-04,5028,Midtown Liquor,""1100, E 5th St"",Storm Lake,50588.0,POINT (-95.186938 42.644563),11,BUENA VIST,1052100.0,Imported Brandies,420.0,MOET HENNESSY USA,48106,Hennessy VS,12,750,20.99,31.49,12,377.88,9,2.37;;,,,,,,,,,,,,,,,,,,,,,,,,";;
INV-33189800025,2021-01-04,3732,North Scott Foods,425 E Leclaire Rd,Eldridge,52748.0,POINT (-90.577311 41.654695000000004),82.0,SCOTT,1042100.0,Imported Dry Gins,240.0,William Grant & Sons Inc,28625.0,Hendricks Gin,6.0,750.0,19.0,28.5,2.0,57.0,1.5,0.39;;,0.0
INV-33177800035,2021-01-04,4190,Fareway Stores #888 / Jefferson,1207 N Elm St,Jefferson,50129.0,POINT (-94.377667 42.026833),37.0,GREENE,1032200.0,Imported Flavored Vodka,260.0,DIAGEO AMERICAS,75181.0,Ketel One Botanical Grapefruit & Rose,12.0,750.0,11.33,17.0,3.0,51.0,2.25,0.59;;,1.0
INV-33174300035,2021-01-04,5347,Kum & Go #1097 / 50th WDM,220 50th St,West Des Moines,50265.0,POINT (-93.770919 41.572085),77.0,POLK,1011200.0,Straight Bourbon Whiskies,65.0,Jim Beam Brands,19061.0,Jim Beam Mini,12.0,50.0,5.4,8.1,4.0,32.4,0.2,0.05;;,1.0
"INV-33182600031,2021-01-04,2567,Hy-Vee Drugstore / Davenport,2200 West Kimberly,Davenport,52806.0,POINT (-90.608201 41.560663),82,SCOTT,1082000.0,Imported Cordials & Liqueurs,192.0,""Mast-Jagermeister US, Inc"",65256,Jagermeister Liqueur,12,750,13,19.5,6,117,4.5,1.18;;,,,,,,,,,,,,,,,,,,,,,,,,";;
INV-33192100026,2021-01-04,5646,Iowa Smoke and Liquor,70 Kirkwood Court SW,Cedar Rapids,52404.0,POINT (-91.655473 41.921351),57.0,LINN,1901200.0,Special Order Items,259.0,Heaven Hill Brands,941294.0,SOOH Burnetts Peach,12.0,750.0,4.5,6.75,5.0,33.75,3.75,0.99;;,0.0
INV-33201000046,2021-01-04,2554,Hy-Vee Food Store / Davenport,3019 Rockingham Road,Davenport,52802.0,POINT (-90.620725 41.510523),82.0,SCOTT,1062400.0,Spiced Rum,259.0,Heaven Hill Brands,43028.0,Admiral Nelson Spiced Rum,6.0,1750.0,11.55,17.33,6.0,103.98,10.5,2.77;;,0.0
INV-33189100033,2021-01-04,6000,Porters Convenience 66 / Clinton,1512 Lincoln Way,Clinton,52732.0,POINT (-90.221831 41.817449),23.0,CLINTON,1081200.0,Cream Liqueurs,305.0,Mhw LTD,73051.0,Rumchata Mini,12.0,50.0,8.87,13.31,1.0,13.31,0.05,0.01;;,2.0
INV-33170400102,2021-01-04,2552,Hy-Vee Food Store #3 / Cedar Rapids,20 Wilson Avenue West,Cedar Rapids,52404.0,POINT (-91.658577 41.955859),57.0,LINN,1012400.0,Irish Whiskies,370.0,PERNOD RICARD USA,15628.0,Jameson,6.0,1750.0,32.48,48.72,6.0,292.32,10.5,2.77;;,0.0
INV-33179400034,2021-01-04,2597,Hy-Vee Food Store / Cherokee,1300 N. Second,Cherokee,51012.0,POINT (-95.552585 42.765259),18.0,CHEROKEE,1031100.0,American Vodkas,255.0,Infinium Spirits,37888.0,Seagrams Extra Smooth Vodka,6.0,1750.0,10.0,15.0,6.0,90.0,10.5,2.77;;,1.0
INV-33171100042,2021-01-04,4950,Kum & Go #514 / Cedar Rapids,1420 Mt Vernon Rd,Cedar Rapids,52403.0,POINT (-91.651424 41.97769),57.0,LINN,1031100.0,American Vodkas,301.0,FIFTH GENERATION INC,38194.0,Titos Handmade Vodka Mini,5.0,50.0,12.8,19.2,1.0,19.2,0.05,0.01;;,0.0
INV-33177100038,2021-01-04,5211,Kum & Go #129  /  Johnston,5225 NW  86th  St,Johnston,50131.0,POINT (-93.736395 41.655804),77.0,POLK,1062400.0,Spiced Rum,260.0,DIAGEO AMERICAS,43336.0,Captain Morgan Original Spiced,12.0,750.0,9.06,13.59,3.0,40.77,2.25,0.59;;,1.0
INV-33202000011,2021-01-04,5735,Super Saver Liquor -Muscatine,1510 A Isett Avenue,Muscatine,52761.0,POINT (-91.042755 41.440327),70.0,MUSCATINE,1031100.0,American Vodkas,205.0,E & J Gallo Winery,36970.0,New Amsterdam 80prf,12.0,1000.0,7.33,11.0,12.0,132.0,12.0,3.17;;,3.0
INV-33195600003,2021-01-04,2524,Hy-Vee Food Store / Dubuque,3500 Dodge St,Dubuque,52001.0,,31.0,DUBUQUE,1700000.0,Temporary &  Specialty Packages,65.0,Jim Beam Brands,19498.0,Maker''s Mark 101,6.0,750.0,19.0,28.5,6.0,171.0,4.5,1.18;;,
INV-33179200004,2021-01-04,5441,Liquor on the Corner,300 East Main,Cherokee,51012.0,POINT (-95.547298 42.749597),18.0,CHEROKEE,1062400.0,Spiced Rum,260.0,DIAGEO AMERICAS,43334.0,Captain Morgan Original Spiced,24.0,375.0,5.0,7.5,24.0,180.0,9.0,2.37;;,1.0
INV-33187500003,2021-01-04,4856,Brothers Market / Lisbon,930 Commercial St,Lisbon,52253.0,POINT (-91.401062 41.918663),57.0,LINN,1062500.0,Flavored Rum,305.0,Mhw LTD,42242.0,Blue Chair Bay Coconut Rum,12.0,750.0,9.42,14.13,3.0,42.39,2.25,0.59;;,0.0
"INV-33172800006,2021-01-04,2190,""Central City Liquor, Inc."",1460 2ND AVE,Des Moines,50314.0,POINT (-93.619787 41.60566),77,POLK,1081200.0,Cream Liqueurs,363.0,Paterno Imports LTD / Terlato Wines International,67866,Amarula Cream Liqueur,12,750,11.09,16.64,3,49.92,2.25,0.59;;,,,,,,,,,,,,,,,,,,,,,,,,";;
INV-33176200009,2021-01-04,4519,Casey's General Store #2923 / WDM,1850 22nd St,West Des Moines,50266.0,POINT (-93.736188 41.59992),77.0,POLK,1031100.0,American Vodkas,434.0,LUXCO INC,36308.0,Hawkeye Vodka,6.0,1750.0,7.17,10.76,6.0,64.56,10.5,2.77;;,1.0
"INV-33177900010,2021-01-04,2671,Hy-Vee  /  Jefferson,""106, W Washington St"",Jefferson,50129.0,POINT (-94.375508 42.017267),37,GREENE,1062400.0,Spiced Rum,240.0,William Grant & Sons Inc,45886,Sailor Jerry Spiced Navy Rum,12,750,10,15,12,180,9,2.37;;,,,,,,,,,,,,,,,,,,,,,,,,";;
INV-33181100128,2021-01-04,2670,Hy-Vee Food Store / Coralville,2004 8th  St,Coralville,52241.0,POINT (-91.591868 41.682337000000004),52.0,JOHNSON,1022100.0,Mixto Tequila,395.0,PROXIMO,89196.0,Jose Cuervo Especial Reposado,12.0,750.0,11.07,16.61,12.0,199.32,9.0,2.37;;,3.0
INV-33174000015,2021-01-04,4594,Quik Trip #554 / SW 63rd DM,901 SW 63rd St,Des Moines,50312.0,POINT (-93.703165 41.569715),77.0,POLK,1031100.0,American Vodkas,300.0,McCormick Distilling Co.,36901.0,McCormick 80prf Vodka Mini,6.0,50.0,4.7,7.05,4.0,28.2,0.2,0.05;;,1.0
INV-33194400009,2021-01-04,4070,Grieder Beverage Depot,708  13th St,Belle Plaine,52208.0,POINT (-92.278 41.897054),6.0,BENTON,1031100.0,American Vodkas,297.0,Laird & Company,35918.0,Five O'Clock Vodka,6.0,1750.0,7.2,10.8,6.0,64.8,10.5,2.77;;,3.0
INV-33194900007,2021-01-04,3488,Bender's Foods,400 S Second,Bellevue,52031.0,POINT (-90.42292 42.255449),49.0,JACKSON,1081200.0,Cream Liqueurs,300.0,McCormick Distilling Co.,65199.0,Tequila Rose Liqueur,12.0,1000.0,12.0,18.0,12.0,216.0,12.0,3.17;;,2.0
INV-33170700070,2021-01-04,3773,Benz Distributing,501 7th Ave SE,Cedar Rapids,52401.0,POINT (-91.659875 41.97574),57.0,LINN,1031100.0,American Vodkas,301.0,FIFTH GENERATION INC,38176.0,Titos Handmade Vodka,12.0,750.0,10.0,15.0,60.0,900.0,45.0,11.88;;,0.0
INV-33179300022,2021-01-04,4310,Fareway Stores #502 / Cherokee,205 West Bluff St,Cherokee,51012.0,POINT (-95.551866 42.75508),18.0,CHEROKEE,1062200.0,White Rum,35.0,BACARDI USA INC,43125.0,Bacardi Superior PET,12.0,750.0,8.26,12.39,2.0,24.78,1.5,0.39;;,1.0
"INV-33202200069,2021-01-04,2662,Hy-Vee Wine & Spirits / Muscatine,""522 Mulberry, Suite A"",Muscatine,52761.0,POINT (-91.04437 41.426615),70,MUSCATINE,1071100.0,Cocktails /RTD,55.0,SAZERAC NORTH AMERICA,57157,Chi-Chi's Pina Colada,6,1750,6.5,9.75,6,51.78,10.5,2.77;;,,,,,,,,,,,,,,,,,,,,,,,,";;
INV-33173900015,2021-01-04,4068,Sa Petro Mart,136  1ST ST,West Des Moines,50265.0,POINT (-93.703344 41.570743),77.0,POLK,1031100.0,American Vodkas,421.0,SAZERAC COMPANY  INC,37418.0,Popov 80prf,6.0,1750.0,8.5,12.75,6.0,76.5,10.5,2.77;;,1.0
INV-33178800084,2021-01-04,2200,Sac Liquor Store,619 E Main St,Sac City,50583.0,POINT (-94.974011 42.421341),81.0,SAC,1071100.0,Cocktails /RTD,395.0,PROXIMO,58860.0,Jose Cuervo Authentic Mango Margarita,6.0,1750.0,8.74,13.11,2.0,26.22,3.5,0.92;;,1.0
INV-33180700011,2021-01-04,4998,Lake City Food Center,820 E Main St,Lake City,51449.0,POINT (-94.724867 42.267363),13.0,CALHOUN,1012400.0,Irish Whiskies,370.0,PERNOD RICARD USA,15626.0,Jameson,12.0,750.0,16.49,24.74,3.0,74.22,2.25,0.59;;,1.0
INV-33185300040,2021-01-04,6071,A&Z Liquors / Hampton,721 Central Ave W,Hampton,50441.0,POINT (-93.21693 42.741728),35.0,FRANKLIN,1071100.0,Cocktails /RTD,395.0,PROXIMO,58886.0,Jose Cuervo Authentic Light White Peach Margarita,6.0,1750.0,8.74,13.11,6.0,78.66,10.5,2.77;;,0.0
INV-33180200021,2021-01-04,4163,Fareway Stores #461 / Storm Lake,731 Seneca St,Storm Lake,50588.0,POINT (-95.196856 42.646379),11.0,BUENA VIST,1081200.0,Cream Liqueurs,260.0,DIAGEO AMERICAS,68036.0,Baileys Original Irish Cream,12.0,750.0,16.49,24.74,12.0,296.88,9.0,2.37;;,1.0
INV-33188900101,2021-01-04,2616,Hy-Vee Food and Drug / Clinton,901 South 4th St,Clinton,52732.0,POINT (-90.193204 41.836268000000004),23.0,CLINTON,1032100.0,Imported Vodkas,370.0,PERNOD RICARD USA,34004.0,Absolut Swedish Vodka 80prf,24.0,375.0,4.99,7.49,5.0,37.45,1.87,0.49;;,2.0
INV-33196900005,2021-01-04,5815,Super Stop IV - Dubuque,535 Hill Street Suite A,Dubuque,52001.0,POINT (-90.673985 42.496794),31.0,DUBUQUE,1031100.0,American Vodkas,255.0,Infinium Spirits,37886.0,Seagrams Extra Smooth Vodka,12.0,750.0,5.38,8.07,12.0,96.84,9.0,2.37;;,2.0
"INV-33171400020,2021-01-04,5222,Leo1  /  Cedar Rapids,""1500, 1st  Ave NE"",Cedar Rapids,52402.0,POINT (-91.652082 41.988229),57,LINN,1031100.0,American Vodkas,300.0,McCormick Distilling Co.,36886,McCormick 80prf Vodka,12,750,3.31,4.97,12,59.64,9,2.37;;,,,,,,,,,,,,,,,,,,,,,,,,";;
INV-33202400014,2021-01-04,6072,Pearl City Tobacco & Liquor Outlet / Muscatine,200 Green St,Muscatine,52761.0,POINT (-91.05788 41.413877),70.0,MUSCATINE,1012200.0,Scotch Whiskies,260.0,DIAGEO AMERICAS,5288.0,J & B Rare Scotch,6.0,1750.0,22.5,33.75,1.0,33.75,1.75,0.46;;,3.0
INV-33175800044,2021-01-04,5092,Kum & Go #3035 / West Des Moines,7265 Vista Dr,West Des Moines,50265.0,POINT (-93.80783900000002 41.589057),77.0,POLK,1031100.0,American Vodkas,301.0,FIFTH GENERATION INC,38176.0,Titos Handmade Vodka,12.0,750.0,10.0,15.0,1.0,15.0,0.75,0.19;;,1.0
INV-33197300027,2021-01-04,4182,Fareway Stores #008 / Dyersville,1207  12th Ave SE,Dyersville,52040.0,POINT (-91.111904 42.475277),31.0,DUBUQUE,1081200.0,Cream Liqueurs,434.0,LUXCO INC,80130.0,Ezra Brooks Bourbon Cream,12.0,750.0,7.5,11.25,2.0,22.5,1.5,0.39;;,2.0
"INV-33186700022,2021-01-04,4110,""Brothers Market, Inc."",706 Highway 57,Parkersburg,50665.0,POINT (-92.785196 42.570357),12,BUTLER,1031100.0,American Vodkas,380.0,Phillips Beverage,37348,Phillips Vodka,6,1750,7.6,11.4,6,68.4,10.5,2.77;;,,,,,,,,,,,,,,,,,,,,,,,,";;
INV-33170400289,2021-01-04,2552,Hy-Vee Food Store #3 / Cedar Rapids,20 Wilson Avenue West,Cedar Rapids,52404.0,POINT (-91.658577 41.955859),57.0,LINN,1081600.0,Whiskey Liqueur,421.0,SAZERAC COMPANY  INC,64858.0,Fireball Cinnamon Whiskey Mini Dispenser,1.0,50.0,25.8,38.7,2.0,77.4,0.1,0.02;;,0.0
INV-33181800017,2021-01-04,2614,Hy-Vee #3 Food & Drugstore / Davenport,1823 E Kimberly Rd,Davenport,52807.0,POINT (-90.548919 41.55678100000001),82.0,SCOTT,1031100.0,American Vodkas,626.0,JDSO INC / Red Boot Distillery,36875.0,Blue Ox Vodka,6.0,1750.0,7.1,10.65,12.0,127.8,21.0,5.54;;,0.0
INV-33186300003,2021-01-04,5620,Casey's General Store #2874 / Riceville,208 W Main St,Riceville,50466.0,POINT (-92.55645 43.363838),45.0,HOWARD,1031100.0,American Vodkas,434.0,LUXCO INC,36308.0,Hawkeye Vodka,6.0,1750.0,7.17,10.76,12.0,129.12,21.0,5.54;;,2.0
"INV-33171400019,2021-01-04,5222,Leo1  /  Cedar Rapids,""1500, 1st  Ave NE"",Cedar Rapids,52402.0,POINT (-91.652082 41.988229),57,LINN,1031100.0,American Vodkas,434.0,LUXCO INC,36306,Hawkeye Vodka,12,750,3.34,5.01,12,60.12,9,2.37;;,,,,,,,,,,,,,,,,,,,,,,,,";;
"INV-33177600008,2021-01-04,5257,MAD Ave Quik Shop,""405, Madison Ave"",Ottumwa,52501.0,,90,WAPELLO,1031100.0,American Vodkas,260.0,DIAGEO AMERICAS,37996,Smirnoff 80prf,12,750,8.25,12.38,2,24.76,1.5,0.39;;,,,,,,,,,,,,,,,,,,,,,,,,";;
INV-33196000003,2021-01-04,2524,Hy-Vee Food Store / Dubuque,3500 Dodge St,Dubuque,52001.0,,31.0,DUBUQUE,1012200.0,Scotch Whiskies,55.0,SAZERAC NORTH AMERICA,8828.0,Lauders,6.0,1750.0,9.49,14.24,6.0,100.62,10.5,2.77;;,
INV-33172000020,2021-01-04,5356,Casey's General Store # 3561/ Cedar Rapids,1532 Ellis Blvd NW,Cedar Rapids,52405.0,POINT (-91.682151 41.988646),57.0,LINN,1062200.0,White Rum,35.0,BACARDI USA INC,43126.0,Bacardi Superior,12.0,750.0,8.26,12.39,5.0,61.95,3.75,0.99;;,0.0
INV-33181800056,2021-01-04,2614,Hy-Vee #3 Food & Drugstore / Davenport,1823 E Kimberly Rd,Davenport,52807.0,POINT (-90.548919 41.55678100000001),82.0,SCOTT,1071100.0,Cocktails /RTD,395.0,PROXIMO,58911.0,Jose Cuervo Authentic Lime Light,6.0,200.0,4.64,6.96,6.0,41.76,1.2,0.31;;,0.0
INV-33174300013,2021-01-04,5347,Kum & Go #1097 / 50th WDM,220 50th St,West Des Moines,50265.0,POINT (-93.770919 41.572085),77.0,POLK,1012400.0,Irish Whiskies,370.0,PERNOD RICARD USA,15626.0,Jameson,12.0,750.0,16.49,24.74,6.0,148.44,4.5,1.18;;,1.0
INV-33175900005,2021-01-04,4887,Kum & Go #66 / West Des Moines,5308 University Ave,West Des Moines,50266.0,POINT (-93.778685 41.60046),77.0,POLK,1031100.0,American Vodkas,205.0,E & J Gallo Winery,36965.0,New Amsterdam 80prf Mini,10.0,50.0,5.54,8.31,4.0,33.24,0.2,0.05;;,1.0
INV-33181800025,2021-01-04,2614,Hy-Vee #3 Food & Drugstore / Davenport,1823 E Kimberly Rd,Davenport,52807.0,POINT (-90.548919 41.55678100000001),82.0,SCOTT,1031100.0,American Vodkas,260.0,DIAGEO AMERICAS,36188.0,Gordons 80prf Vodka PET,6.0,1750.0,9.74,14.61,6.0,87.66,10.5,2.77;;,0.0
